time,price,commodity
2019-07-29,194.81534433288027,rice
2019-07-30,192.77378049815994,rice
2019-07-31,191.76878315412716,rice
2019-08-01,185.71380748272625,rice
2019-08-02,210.35063734390187,rice
2019-08-03,190.2402928997899,rice
2019-08-04,204.90956328122252,rice
2019-08-05,207.2336973987157,rice
2019-08-06,201.29449558626354,rice
2019-08-07,186.2945342581959,rice
2019-08-08,193.95609774211988,rice
2019-08-09,188.99381393792456,rice
2019-08-10,179.52484066290694,rice
2019-08-11,191.14085715538783,rice
2019-08-12,175.45178422794785,rice
2019-08-13,198.473600673939,rice
2019-08-14,181.31515655316517,rice
2019-08-15,187.3475352143796,rice
2019-08-16,187.55369821010248,rice
2019-08-17,181.52710457916123,rice
2019-08-18,189.38906031042836,rice
2019-08-19,178.189862891345,rice
2019-08-20,191.07963159797217,rice
2019-08-21,168.34577255800545,rice
2019-08-22,182.51959372711204,rice
2019-08-23,200.10679723664722,rice
2019-08-24,170.18754356481347,rice
2019-08-25,172.8985529787043,rice
2019-08-26,184.31217592429337,rice
2019-08-27,180.47810788320052,rice
2019-08-28,181.7100270218038,rice
2019-08-29,182.62941843382353,rice
2019-08-30,183.63110619812633,rice
2019-08-31,187.93989201706674,rice
2019-09-01,180.51287063381903,rice
2019-09-02,173.58681325513783,rice
2019-09-03,182.32287088055267,rice
2019-09-04,194.20685481220676,rice
2019-09-05,173.50587241994003,rice
2019-09-06,164.72447544858284,rice
2019-09-07,185.19162538990003,rice
2019-09-08,172.5816522508094,rice
2019-09-09,151.73710798796066,rice
2019-09-10,181.6301494567326,rice
2019-09-11,167.50866097093976,rice
2019-09-12,171.67658817634984,rice
2019-09-13,175.63575347416787,rice
2019-09-14,173.9691059484259,rice
2019-09-15,178.92099074318298,rice
2019-09-16,167.24824714309833,rice
2019-09-17,176.52514815030779,rice
2019-09-18,168.6040056925424,rice
2019-09-19,178.40742022660055,rice
2019-09-20,177.0073472411314,rice
2019-09-21,161.34820548136253,rice
2019-09-22,181.42594165013332,rice
2019-09-23,165.08466234918677,rice
2019-09-24,178.41773551944073,rice
2019-09-25,173.91760757897853,rice
2019-09-26,188.54889168024272,rice
2019-09-27,167.86948213301187,rice
2019-09-28,166.56284625956636,rice
2019-09-29,169.8284899067548,rice
2019-09-30,166.97236923892035,rice
2019-10-01,177.99988203261097,rice
2019-10-02,153.84846881663958,rice
2019-10-03,159.50067524655228,rice
2019-10-04,159.40019972642986,rice
2019-10-05,179.63682726432796,rice
2019-10-06,187.3101839184603,rice
2019-10-07,169.2446124699277,rice
2019-10-08,168.70067229720328,rice
2019-10-09,171.20389687676413,rice
2019-10-10,182.2513109063826,rice
2019-10-11,161.50277782048963,rice
2019-10-12,173.31836631376734,rice
2019-10-13,180.85955922254146,rice
2019-10-14,176.3059189407774,rice
2019-10-15,173.39262007341205,rice
2019-10-16,181.72346404292867,rice
2019-10-17,150.0,rice
2019-10-18,178.96701186571377,rice
2019-10-19,165.9064173539681,rice
2019-10-20,154.41385166007828,rice
2019-10-21,178.11922309815506,rice
2019-10-22,187.04472401048326,rice
2019-10-23,172.2484306747632,rice
2019-10-24,183.48018108619763,rice
2019-10-25,190.41638317061967,rice
2019-10-26,187.79845389570863,rice
2019-10-27,191.4181018111018,rice
2019-10-28,182.82220758774145,rice
2019-10-29,176.55096089184775,rice
2019-10-30,160.1857566238162,rice
2019-10-31,174.16655738222065,rice
2019-11-01,168.6293361330479,rice
2019-11-02,199.2185725986016,rice
2019-11-03,176.21022159395267,rice
2019-11-04,179.6735167495545,rice
2019-11-05,184.44102609528386,rice
2019-11-06,179.8590715133565,rice
2019-11-07,196.88245599557368,rice
2019-11-08,174.22622354481658,rice
2019-11-09,182.9312819988336,rice
2019-11-10,174.10455279882265,rice
2019-11-11,168.88448446386474,rice
2019-11-12,176.5337047061194,rice
2019-11-13,182.85878088131645,rice
2019-11-14,179.52477584003174,rice
2019-11-15,177.49295908717266,rice
2019-11-16,170.96390901069924,rice
2019-11-17,184.81630591252963,rice
2019-11-18,171.23061531804274,rice
2019-11-19,194.518828724782,rice
2019-11-20,188.39291947759594,rice
2019-11-21,173.6528699608419,rice
2019-11-22,185.80557180745794,rice
2019-11-23,182.05459243833792,rice
2019-11-24,193.45541075615353,rice
2019-11-25,204.36449078754126,rice
2019-11-26,172.91318748898667,rice
2019-11-27,193.52849513309303,rice
2019-11-28,191.49841346741857,rice
2019-11-29,200.54262039622722,rice
2019-11-30,196.69841908977156,rice
2019-12-01,187.79152917461295,rice
2019-12-02,192.8727686375444,rice
2019-12-03,188.86222788682252,rice
2019-12-04,208.3486042989654,rice
2019-12-05,198.57433685919764,rice
2019-12-06,218.15222672691414,rice
2019-12-07,199.3189924015552,rice
2019-12-08,193.63276201871489,rice
2019-12-09,186.37662892933807,rice
2019-12-10,184.28479712862196,rice
2019-12-11,187.2824955902394,rice
2019-12-12,206.60778342549654,rice
2019-12-13,209.84118899948496,rice
2019-12-14,189.76397133564808,rice
2019-12-15,215.35247526405587,rice
2019-12-16,202.40172472735608,rice
2019-12-17,209.53429181955792,rice
2019-12-18,225.02613063234588,rice
2019-12-19,218.71316816522426,rice
2019-12-20,207.90335802877937,rice
2019-12-21,202.52342053677327,rice
2019-12-22,190.76640495349272,rice
2019-12-23,205.94452820191253,rice
2019-12-24,211.87829536675554,rice
2019-12-25,204.97311985611634,rice
2019-12-26,214.38919039220454,rice
2019-12-27,217.32839748947157,rice
2019-12-28,215.17045682075636,rice
2019-12-29,211.7788936106281,rice
2019-12-30,220.82587891187535,rice
2019-12-31,224.41940649569403,rice
2020-01-01,209.95667703336338,rice
2020-01-02,235.83040437859987,rice
2020-01-03,221.5951020383201,rice
2020-01-04,223.62861756956448,rice
2020-01-05,231.38038416943772,rice
2020-01-06,227.4872461850067,rice
2020-01-07,235.54176858409986,rice
2020-01-08,229.7351802576814,rice
2020-01-09,221.59106728680973,rice
2020-01-10,232.17969246113475,rice
2020-01-11,217.97407341895558,rice
2020-01-12,231.34082205119617,rice
2020-01-13,230.76377574376363,rice
2020-01-14,229.85246972757201,rice
2020-01-15,231.48228964142012,rice
2020-01-16,214.77941742172874,rice
2020-01-17,228.93687256662085,rice
2020-01-18,236.17451024422542,rice
2020-01-19,237.66204700459218,rice
2020-01-20,226.599393570446,rice
2020-01-21,250.3408845174655,rice
2020-01-22,229.82447866238854,rice
2020-01-23,248.97774231744776,rice
2020-01-24,244.34634307901533,rice
2020-01-25,234.3974070321778,rice
2020-01-26,259.3918885536168,rice
2020-01-27,230.47509876945566,rice
2020-01-28,252.36905528124248,rice
2020-01-29,253.9425151862191,rice
2020-01-30,237.98257541723228,rice
2020-01-31,259.35820019324854,rice
2020-02-01,243.67031522228783,rice
2020-02-02,249.78719486971352,rice
2020-02-03,250.22498404609328,rice
2020-02-04,246.9920003998503,rice
2020-02-05,257.1480964042879,rice
2020-02-06,257.67122155356043,rice
2020-02-07,232.9385237733745,rice
2020-02-08,264.145739850825,rice
2020-02-09,235.14669516415208,rice
2020-02-10,262.7569400951657,rice
2020-02-11,264.3487822803896,rice
2020-02-12,242.81251663949504,rice
2020-02-13,250.24449548163736,rice
2020-02-14,243.91586966772297,rice
2020-02-15,253.43362081120122,rice
2020-02-16,253.10185907293814,rice
2020-02-17,264.5674564708927,rice
2020-02-18,270.4516918460238,rice
2020-02-19,271.8721285318277,rice
2020-02-20,252.84906107841374,rice
2020-02-21,256.9225738160935,rice
2020-02-22,242.7129009156294,rice
2020-02-23,252.00935374377187,rice
2020-02-24,270.22546928134267,rice
2020-02-25,277.22965590060295,rice
2020-02-26,249.2150425994912,rice
2020-02-27,256.1062776901949,rice
2020-02-28,262.2267970067871,rice
2020-02-29,265.7398095019861,rice
2020-03-01,255.27678253726336,rice
2020-03-02,268.0351957018529,rice
2020-03-03,259.4649820264589,rice
2020-03-04,264.4545446141946,rice
2020-03-05,270.4443859626491,rice
2020-03-06,265.4149133382412,rice
2020-03-07,261.3425405040011,rice
2020-03-08,264.9524663465734,rice
2020-03-09,265.4934545869065,rice
2020-03-10,262.99175114232503,rice
2020-03-11,264.4048422704237,rice
2020-03-12,283.26629107640434,rice
2020-03-13,273.1620202941701,rice
2020-03-14,264.8569381493036,rice
2020-03-15,275.02603323872233,rice
2020-03-16,264.94880198518257,rice
2020-03-17,280.2344424684417,rice
2020-03-18,272.4014446806019,rice
2020-03-19,267.8193956352405,rice
2020-03-20,273.5424927716832,rice
2020-03-21,253.51492931691965,rice
2020-03-22,258.09979743060126,rice
2020-03-23,257.5573746903771,rice
2020-03-24,271.0405414185337,rice
2020-03-25,287.0360453395485,rice
2020-03-26,292.1089512692853,rice
2020-03-27,276.24675966981533,rice
2020-03-28,274.93021580722274,rice
2020-03-29,251.95192322045676,rice
2020-03-30,264.5616871016543,rice
2020-03-31,262.1216994677271,rice
2020-04-01,263.7873569502257,rice
2020-04-02,268.2958758485199,rice
2020-04-03,265.2230800022804,rice
2020-04-04,250.10285993951177,rice
2020-04-05,277.3120476488839,rice
2020-04-06,259.02783529763684,rice
2020-04-07,272.05531110448226,rice
2020-04-08,290.2965298971725,rice
2020-04-09,260.2400335957528,rice
2020-04-10,243.99453227072826,rice
2020-04-11,266.286285380198,rice
2020-04-12,279.9902809322602,rice
2020-04-13,288.3840020738243,rice
2020-04-14,256.3104138869288,rice
2020-04-15,273.36388138356847,rice
2020-04-16,263.520422860407,rice
2020-04-17,266.8764073063235,rice
2020-04-18,294.12748330169273,rice
2020-04-19,252.38837571665707,rice
2020-04-20,269.6754537844668,rice
2020-04-21,271.520999032426,rice
2020-04-22,277.3940598012925,rice
2020-04-23,267.19436764436364,rice
2020-04-24,268.9596866980108,rice
2020-04-25,261.61374583049286,rice
2020-04-26,267.8590595286852,rice
2020-04-27,261.3600417817714,rice
2020-04-28,270.6185850300351,rice
2020-04-29,260.3045068382405,rice
2020-04-30,267.3563198744879,rice
2020-05-01,262.86447826564586,rice
2020-05-02,273.97661099521304,rice
2020-05-03,261.7485156317684,rice
2020-05-04,244.06594928886304,rice
2020-05-05,273.93692494333555,rice
2020-05-06,251.76957956366968,rice
2020-05-07,253.78633392955902,rice
2020-05-08,253.85253024869593,rice
2020-05-09,273.02687368564386,rice
2020-05-10,237.3874599285652,rice
2020-05-11,289.5719159761271,rice
2020-05-12,268.1939094672609,rice
2020-05-13,259.2934896837215,rice
2020-05-14,255.92893769816146,rice
2020-05-15,258.73938643237454,rice
2020-05-16,260.4904047891523,rice
2020-05-17,261.1162172038496,rice
2020-05-18,259.59471513388536,rice
2020-05-19,254.29900002322935,rice
2020-05-20,250.78443365738107,rice
2020-05-21,250.5900028252933,rice
2020-05-22,249.48905792626505,rice
2020-05-23,262.101930966837,rice
2020-05-24,256.0167703840549,rice
2020-05-25,219.9853762679809,rice
2020-05-26,255.2476211605138,rice
2020-05-27,249.92682506769668,rice
2020-05-28,247.07493436257354,rice
2020-05-29,242.65131787720765,rice
2020-05-30,257.0442467506528,rice
2020-05-31,254.53735529351724,rice
2020-06-01,236.58485867719847,rice
2020-06-02,247.62849825493848,rice
2020-06-03,233.07876733001018,rice
2020-06-04,228.2297575696354,rice
2020-06-05,234.98284475257822,rice
2020-06-06,249.09173266460868,rice
2020-06-07,249.2107642865844,rice
2020-06-08,244.01625246117123,rice
2020-06-09,245.33664440496827,rice
2020-06-10,242.4423985046864,rice
2020-06-11,230.05560815899696,rice
2020-06-12,239.97457749353092,rice
2020-06-13,242.83973621595138,rice
2020-06-14,241.55444705809646,rice
2020-06-15,245.0724083511469,rice
2020-06-16,239.43414749605736,rice
2020-06-17,235.02976558694624,rice
2020-06-18,241.37754815515407,rice
2020-06-19,229.56843189718842,rice
2020-06-20,220.16958277400096,rice
2020-06-21,226.50968100748847,rice
2020-06-22,219.84093339792935,rice
2020-06-23,219.68562612288554,rice
2020-06-24,224.1377636489297,rice
2020-06-25,216.80263828086035,rice
2020-06-26,220.78970866528294,rice
2020-06-27,204.07451719875186,rice
2020-06-28,224.2840487239558,rice
2020-06-29,221.302976764979,rice
2020-06-30,212.25946353375247,rice
2020-07-01,226.16210683988945,rice
2020-07-02,228.08477936490897,rice
2020-07-03,201.7732897060836,rice
2020-07-04,209.36208834604827,rice
2020-07-05,208.43925254045377,rice
2020-07-06,205.8741314980515,rice
2020-07-07,222.7117980632331,rice
2020-07-08,211.62432973964312,rice
2020-07-09,210.06489174090018,rice
2020-07-10,191.82102570900685,rice
2020-07-11,217.36585101581423,rice
2020-07-12,197.7737715617864,rice
2020-07-13,209.92328053067362,rice
2020-07-14,211.25848586805128,rice
2020-07-15,221.25547693433992,rice
2020-07-16,193.72852137240858,rice
2020-07-17,175.79334468183083,rice
2020-07-18,207.00285448386254,rice
2020-07-19,222.34975976831714,rice
2020-07-20,215.91903941816798,rice
2020-07-21,204.81597851920958,rice
2020-07-22,196.99795160719134,rice
2020-07-23,209.1858277061749,rice
2020-07-24,190.58502417013221,rice
2020-07-25,204.29577975278121,rice
2020-07-26,203.80468459318885,rice
2020-07-27,208.57615985746418,rice
2020-07-28,224.80126571368783,rice
2020-07-29,200.36618428809464,rice
2020-07-30,190.59672838749054,rice
2020-07-31,194.6821662057912,rice
2020-08-01,176.5061214003163,rice
2020-08-02,186.51636628101272,rice
2020-08-03,188.64515369183624,rice
2020-08-04,186.77965290014524,rice
2020-08-05,192.83493532512088,rice
2020-08-06,182.3865380615544,rice
2020-08-07,201.12910351199852,rice
2020-08-08,189.2378406510157,rice
2020-08-09,188.46885605882238,rice
2020-08-10,184.61831717304278,rice
2020-08-11,188.79408897813556,rice
2020-08-12,194.84778943599983,rice
2020-08-13,177.29002736904025,rice
2020-08-14,178.7547737648985,rice
2020-08-15,181.68355920687455,rice
2020-08-16,170.65744508146975,rice
2020-08-17,175.32954369846078,rice
2020-08-18,178.17669072212365,rice
2020-08-19,191.11055043052679,rice
2020-08-20,184.4311826504922,rice
2020-08-21,183.19169704532337,rice
2020-08-22,189.2264868677441,rice
2020-08-23,178.81713892687523,rice
2020-08-24,183.58065118324177,rice
2020-08-25,178.14087989837927,rice
2020-08-26,181.33591355780095,rice
2020-08-27,172.37613945295237,rice
2020-08-28,153.3493755495827,rice
2020-08-29,175.9410998906457,rice
2020-08-30,191.07037495850383,rice
2020-08-31,185.67683808694994,rice
2020-09-01,185.65336464723495,rice
2020-09-02,187.95844108658747,rice
2020-09-03,176.09461137286897,rice
2020-09-04,176.80536695782172,rice
2020-09-05,168.2932495409456,rice
2020-09-06,170.96009013675985,rice
2020-09-07,179.9431753880567,rice
2020-09-08,185.50264781978922,rice
2020-09-09,171.76146992841853,rice
2020-09-10,168.36005018196488,rice
2020-09-11,172.58720058795748,rice
2020-09-12,178.32801765776892,rice
2020-09-13,157.62556098929974,rice
2020-09-14,150.0,rice
2020-09-15,166.09774235388096,rice
2020-09-16,159.18696590940533,rice
2020-09-17,166.1180704919085,rice
2020-09-18,169.5415122295508,rice
2020-09-19,166.3211883107708,rice
2020-09-20,185.22726784651593,rice
2020-09-21,173.83356813440616,rice
2020-09-22,173.44904039643555,rice
2020-09-23,176.55922897706327,rice
2020-09-24,158.85640326715745,rice
2020-09-25,180.55817278649417,rice
2020-09-26,169.34649909137582,rice
2020-09-27,176.76082039316046,rice
2020-09-28,159.3041136352306,rice
2020-09-29,154.46657940710244,rice
2020-09-30,178.17935959344078,rice
2020-10-01,173.77567016198063,rice
2020-10-02,161.01698389444073,rice
2020-10-03,161.38159812947484,rice
2020-10-04,181.38809918873991,rice
2020-10-05,158.30993126396777,rice
2020-10-06,186.71583418786201,rice
2020-10-07,161.3826821826247,rice
2020-10-08,176.8872945017162,rice
2020-10-09,167.34634312281082,rice
2020-10-10,176.80818347321886,rice
2020-10-11,165.49353646527757,rice
2020-10-12,169.47965386399417,rice
2020-10-13,171.70416899533615,rice
2020-10-14,161.47492934960985,rice
2020-10-15,179.12124657145847,rice
2020-10-16,166.8113751416691,rice
2020-10-17,169.90225951700447,rice
2020-10-18,162.5036804391572,rice
2020-10-19,150.0,rice
2020-10-20,171.0969194769035,rice
2020-10-21,197.4342927749829,rice
2020-10-22,181.46895870002032,rice
2020-10-23,173.7588318168243,rice
2020-10-24,171.6646922986507,rice
2020-10-25,174.87396828798865,rice
2020-10-26,180.48964766913994,rice
2020-10-27,163.59280452393406,rice
2020-10-28,186.93984144952054,rice
2020-10-29,183.35922789720018,rice
2020-10-30,183.80903952059947,rice
2020-10-31,181.446559474307,rice
2020-11-01,177.70531200056345,rice
2020-11-02,184.69769207794414,rice
2020-11-03,184.3596100191233,rice
2020-11-04,175.38576522546904,rice
2020-11-05,173.68702932066282,rice
2020-11-06,180.950508543886,rice
2020-11-07,195.94291867711308,rice
2020-11-08,168.59413668992215,rice
2020-11-09,166.85400599827875,rice
2020-11-10,183.7323179884372,rice
2020-11-11,183.16027263373243,rice
2020-11-12,184.96256549550466,rice
2020-11-13,186.25733006428933,rice
2020-11-14,182.18514633956303,rice
2020-11-15,199.9257180334384,rice
2020-11-16,169.63832185405127,rice
2020-11-17,177.99284881055016,rice
2020-11-18,185.8857214863956,rice
2020-11-19,171.13663383670908,rice
2020-11-20,186.46984091117037,rice
2020-11-21,205.51236423523687,rice
2020-11-22,189.78502137720324,rice
2020-11-23,192.57067470914868,rice
2020-11-24,178.358338675584,rice
2020-11-25,185.50129810504933,rice
2020-11-26,188.62627053837977,rice
2020-11-27,189.9225904555226,rice
2020-11-28,206.64565758176022,rice
2020-11-29,200.1433634146459,rice
2020-11-30,184.19664292263082,rice
2020-12-01,198.52835577853045,rice
2020-12-02,201.8047039398253,rice
2020-12-03,208.99002329819191,rice
2020-12-04,214.1666272381621,rice
2020-12-05,188.9893779511052,rice
2020-12-06,191.81702542759783,rice
2020-12-07,188.1410510986735,rice
2020-12-08,199.17357426439634,rice
2020-12-09,206.97977763564472,rice
2020-12-10,212.99720018618544,rice
2020-12-11,203.17700667895645,rice
2020-12-12,201.55546353463714,rice
2020-12-13,207.09345827845715,rice
2020-12-14,198.05066310699448,rice
2020-12-15,228.12772246113818,rice
2020-12-16,191.98975142852186,rice
2020-12-17,210.75133013874873,rice
2020-12-18,229.98083719886534,rice
2020-12-19,210.65666295343746,rice
2020-12-20,209.53495244091104,rice
2020-12-21,208.71010473868168,rice
2020-12-22,211.33214457671247,rice
2020-12-23,227.7180825017976,rice
2020-12-24,192.7262960143333,rice
2020-12-25,231.0360970760908,rice
2020-12-26,202.3203071353826,rice
2020-12-27,214.75249334649334,rice
2020-12-28,213.98647521587608,rice
2020-12-29,225.0248648899156,rice
2020-12-30,204.01875648116243,rice
2020-12-31,225.48239446861123,rice
2021-01-01,241.96417681400567,rice
2021-01-02,208.94924331523427,rice
2021-01-03,225.33718301621977,rice
2021-01-04,217.67841815890623,rice
2021-01-05,229.41395693430186,rice
2021-01-06,226.2018800191251,rice
2021-01-07,220.4490695152202,rice
2021-01-08,232.59416388192466,rice
2021-01-09,246.60813830694133,rice
2021-01-10,227.50229757488904,rice
2021-01-11,237.45280441491275,rice
2021-01-12,218.16334607149673,rice
2021-01-13,222.36927453211734,rice
2021-01-14,237.4917275346132,rice
2021-01-15,248.43906816206479,rice
2021-01-16,237.98025513188708,rice
2021-01-17,232.11548092758272,rice
2021-01-18,236.05639713885174,rice
2021-01-19,224.37206764000825,rice
2021-01-20,243.72895937237215,rice
2021-01-21,247.30955776776744,rice
2021-01-22,234.7622669838494,rice
2021-01-23,235.37397798270365,rice
2021-01-24,243.51846242713614,rice
2021-01-25,237.27158226711555,rice
2021-01-26,241.75014094076238,rice
2021-01-27,264.17473143680763,rice
2021-01-28,241.4664349983295,rice
2021-01-29,241.1053759877868,rice
2021-01-30,238.9581291362536,rice
2021-01-31,253.612700083277,rice
2021-02-01,245.0880168447339,rice
2021-02-02,241.1280352751668,rice
2021-02-03,261.5481281372859,rice
2021-02-04,263.23604371782613,rice
2021-02-05,243.73209869065096,rice
2021-02-06,231.75844399215012,rice
2021-02-07,261.17747432041244,rice
2021-02-08,244.92531678690878,rice
2021-02-09,260.3377340433768,rice
2021-02-10,233.38069273499545,rice
2021-02-11,262.64815432464036,rice
2021-02-12,242.2409190683754,rice
2021-02-13,262.2805575432476,rice
2021-02-14,255.72556179245314,rice
2021-02-15,246.6428077208291,rice
2021-02-16,252.7004880189315,rice
2021-02-17,264.2117889543947,rice
2021-02-18,258.9742349550805,rice
2021-02-19,264.3148711489216,rice
2021-02-20,278.7791983986936,rice
2021-02-21,243.90486672072817,rice
2021-02-22,276.24018015842,rice
2021-02-23,261.6205123256,rice
2021-02-24,252.08598718188935,rice
2021-02-25,248.25539506090053,rice
2021-02-26,260.1397163739535,rice
2021-02-27,271.70735569562095,rice
2021-02-28,261.66270671001485,rice
2021-03-01,278.4843670389532,rice
2021-03-02,249.2828283566966,rice
2021-03-03,264.08248601870775,rice
2021-03-04,252.07513287884623,rice
2021-03-05,268.6178623088619,rice
2021-03-06,274.2195645411048,rice
2021-03-07,261.498781472456,rice
2021-03-08,240.00642581956035,rice
2021-03-09,268.36656564692464,rice
2021-03-10,271.0592469584813,rice
2021-03-11,271.03575044671175,rice
2021-03-12,279.6376412895786,rice
2021-03-13,256.84228901826714,rice
2021-03-14,274.6139023840998,rice
2021-03-15,279.98156431839476,rice
2021-03-16,250.5011210426776,rice
2021-03-17,271.69971435176507,rice
2021-03-18,263.66322444854427,rice
2021-03-19,268.0771903442664,rice
2021-03-20,272.54208834896383,rice
2021-03-21,264.3514051964691,rice
2021-03-22,262.6103913280832,rice
2021-03-23,269.8381489292479,rice
2021-03-24,258.7386510822686,rice
2021-03-25,258.8526440558457,rice
2021-03-26,276.58968263692395,rice
2021-03-27,258.3783083038212,rice
2021-03-28,276.58489606687033,rice
2021-03-29,274.58841349052364,rice
2021-03-30,252.73035781108857,rice
2021-03-31,263.22389046345296,rice
2021-04-01,281.9369269632106,rice
2021-04-02,260.16565872297105,rice
2021-04-03,265.29994315615784,rice
2021-04-04,274.51646697578855,rice
2021-04-05,277.6668501805344,rice
2021-04-06,267.23987669458995,rice
2021-04-07,263.68774051645426,rice
2021-04-08,283.7794018166578,rice
2021-04-09,286.82287614959284,rice
2021-04-10,279.08598800600953,rice
2021-04-11,269.9995090246494,rice
2021-04-12,260.8980273658653,rice
2021-04-13,260.49608346605277,rice
2021-04-14,273.8310508841107,rice
2021-04-15,272.5808713600901,rice
2021-04-16,282.18951335767173,rice
2021-04-17,274.44039177472627,rice
2021-04-18,252.65324681392408,rice
2021-04-19,277.9375551778378,rice
2021-04-20,257.15745089637693,rice
2021-04-21,263.004354595248,rice
2021-04-22,269.038198614416,rice
2021-04-23,286.1712110074943,rice
2021-04-24,296.9783668630234,rice
2021-04-25,271.5974620960726,rice
2021-04-26,263.3358239290304,rice
2021-04-27,270.137021021551,rice
2021-04-28,273.2794203902131,rice
2021-04-29,260.79393394310495,rice
2021-04-30,281.5374294945895,rice
2021-05-01,265.45781399440966,rice
2021-05-02,267.69353937840526,rice
2021-05-03,268.9216953881979,rice
2021-05-04,266.0121400770764,rice
2021-05-05,269.70711494089153,rice
2021-05-06,254.65437070682663,rice
2021-05-07,254.7409797765869,rice
2021-05-08,248.80760085941372,rice
2021-05-09,263.677505060138,rice
2021-05-10,266.5335671034733,rice
2021-05-11,262.77215930104603,rice
2021-05-12,274.37826571007594,rice
2021-05-13,257.0051403541394,rice
2021-05-14,263.16529426024977,rice
2021-05-15,244.96683692240507,rice
2021-05-16,251.4081834806149,rice
2021-05-17,261.6194389200068,rice
2021-05-18,262.5296915812823,rice
2021-05-19,250.4635237340348,rice
2021-05-20,252.04182534187368,rice
2021-05-21,236.92399819502006,rice
2021-05-22,247.86784872172575,rice
2021-05-23,259.6680616333643,rice
2021-05-24,255.8332533223117,rice
2021-05-25,254.3959198284358,rice
2021-05-26,249.18635026702577,rice
2021-05-27,248.0500947067907,rice
2021-05-28,240.65881053229805,rice
2021-05-29,253.52478661012216,rice
2021-05-30,250.01284899468658,rice
2021-05-31,249.98227915221696,rice
2021-06-01,239.0532869287588,rice
2021-06-02,222.024546184981,rice
2021-06-03,253.76686179296004,rice
2021-06-04,237.2375646574407,rice
2021-06-05,232.62225935804665,rice
2021-06-06,247.40258705992105,rice
2021-06-07,235.75938743363193,rice
2021-06-08,249.48476210066457,rice
2021-06-09,244.2557460322553,rice
2021-06-10,244.11630886554127,rice
2021-06-11,222.8108669992212,rice
2021-06-12,247.77479190065552,rice
2021-06-13,237.44814627601312,rice
2021-06-14,230.31876236749903,rice
2021-06-15,234.61715930982297,rice
2021-06-16,214.58875669506386,rice
2021-06-17,235.60181162633745,rice
2021-06-18,220.38233069016908,rice
2021-06-19,216.30694163124366,rice
2021-06-20,213.76473742409925,rice
2021-06-21,239.26723439682502,rice
2021-06-22,220.99732590906595,rice
2021-06-23,241.774685971794,rice
2021-06-24,220.22493572556192,rice
2021-06-25,207.65325791493052,rice
2021-06-26,212.70407956218642,rice
2021-06-27,235.36878006835911,rice
2021-06-28,220.5921298708598,rice
2021-06-29,215.80804904645075,rice
2021-06-30,222.03053210296227,rice
2021-07-01,224.5874775172412,rice
2021-07-02,229.88306614766802,rice
2021-07-03,232.33388064870297,rice
2021-07-04,213.3916496738196,rice
2021-07-05,202.87019917750675,rice
2021-07-06,211.13851089790742,rice
2021-07-07,217.01985470974415,rice
2021-07-08,203.92500186526505,rice
2021-07-09,203.13853100505588,rice
2021-07-10,215.2975281685729,rice
2021-07-11,210.5251471980175,rice
2021-07-12,210.494325464437,rice
2021-07-13,201.73900088100964,rice
2021-07-14,206.1807093464117,rice
2021-07-15,198.40655953327035,rice
2021-07-16,215.71870947484754,rice
2021-07-17,216.34095958727696,rice
2021-07-18,186.70248041394464,rice
2021-07-19,195.04953935128486,rice
2021-07-20,188.56428333787287,rice
2021-07-21,196.21914502239437,rice
2021-07-22,201.07993376560822,rice
2021-07-23,186.6181495428165,rice
2021-07-24,191.10188803592342,rice
2021-07-25,189.49262833840405,rice
2021-07-26,200.82265629551173,rice
2021-07-27,198.66750415283792,rice
2021-07-28,189.98728979120452,rice
2021-07-29,198.21023333770069,rice
2021-07-30,190.2195637986929,rice
2021-07-31,192.2213582244506,rice
2021-08-01,210.93140135219284,rice
2021-08-02,206.86810810980708,rice
2021-08-03,179.74216570369163,rice
2021-08-04,200.31786105828294,rice
2021-08-05,199.42535214969985,rice
2021-08-06,179.12810449785022,rice
2021-08-07,198.1065732763027,rice
2021-08-08,204.61508918595925,rice
2021-08-09,177.33641120776412,rice
2021-08-10,178.72223612802932,rice
2021-08-11,197.4187968079808,rice
2021-08-12,189.31175989757972,rice
2021-08-13,191.47609227854448,rice
2021-08-14,188.74183081965606,rice
2021-08-15,188.62777870392264,rice
2021-08-16,170.8514330330911,rice
2021-08-17,193.99529936189023,rice
2021-08-18,194.63479938184798,rice
2021-08-19,180.0727511827195,rice
2021-08-20,181.3707998623343,rice
2021-08-21,165.94472290609093,rice
2021-08-22,185.86005480624272,rice
2021-08-23,185.91143122801066,rice
2021-08-24,179.0540925139598,rice
2021-08-25,190.41663102640925,rice
2021-08-26,175.34151775400508,rice
2021-08-27,183.8497852880042,rice
2021-08-28,167.54090374542568,rice
2021-08-29,177.04837000376637,rice
2021-08-30,175.09935101847606,rice
2021-08-31,178.66776328494325,rice
2021-09-01,172.30412051298967,rice
2021-09-02,174.28240791180863,rice
2021-09-03,183.4685071776697,rice
2021-09-04,170.46456751138376,rice
2021-09-05,158.40399748790247,rice
2021-09-06,191.61665773908453,rice
2021-09-07,187.6000046772503,rice
2021-09-08,160.5411764970449,rice
2021-09-09,180.05301073768035,rice
2021-09-10,167.83219512496555,rice
2021-09-11,175.21679315270202,rice
2021-09-12,175.2581914586127,rice
2021-09-13,169.72003114747199,rice
2021-09-14,163.98881591592857,rice
